DateTime,depth_m,18kHz_Sv,38kHz_Sv,code
2016-07-07_20:23:40.00,676.0,-76.69,-80.92,1
2016-07-07_20:23:40.00,678.0,-70.07,-78.2,1
2016-07-07_20:23:40.00,680.0,-70.3,-80.46,1
2016-07-07_20:23:40.00,682.0,-73.79,-79.72,1
2016-07-07_20:23:40.00,684.0,-77.34,-81.52,1
2016-07-07_20:23:40.00,686.0,-72.0,-80.48,1
2016-07-07_20:23:40.00,688.0,-74.94,-78.5,1
2016-07-07_20:23:40.00,690.0,-73.94,-79.11,1
2016-07-07_20:23:40.00,692.0,-76.12,-82.49,1
2016-07-07_20:23:40.00,694.0,-75.74,-79.93,1
2016-07-07_20:23:40.00,696.0,-73.29,-80.34,1
2016-07-07_20:23:50.00,654.0,-74.89,-78.28,1
2016-07-07_20:23:50.00,656.0,-79.07,-81.08,2
2016-07-07_20:23:50.00,658.0,-75.53,-76.85,2
2016-07-07_20:23:50.00,660.0,-77.48,-77.71,2
2016-07-07_20:23:50.00,662.0,-83.83,-79.18,3
2016-07-07_20:23:50.00,664.0,-82.27,-81.0,2
2016-07-07_20:23:50.00,666.0,-82.19,-80.18,2
2016-07-07_20:23:50.00,668.0,-76.06,-78.15,2
2016-07-07_20:23:50.00,670.0,-74.37,-81.7,1
2016-07-07_20:23:50.00,672.0,-74.94,-78.3,1
2016-07-07_20:23:50.00,674.0,-75.75,-79.45,1
2016-07-07_20:23:50.00,676.0,-72.98,-77.25,1
2016-07-07_20:23:50.00,678.0,-75.84,-79.18,1
2016-07-07_20:23:50.00,680.0,-74.99,-77.74,2
2016-07-07_20:23:50.00,682.0,-74.51,-84.65,1
2016-07-07_20:23:50.00,684.0,-74.0,-78.9,1
2016-07-07_20:23:50.00,686.0,-73.2,-75.61,2
2016-07-07_20:23:50.00,688.0,-74.56,-81.31,1
2016-07-07_20:23:50.00,690.0,-76.35,-78.98,2
2016-07-07_20:23:50.00,692.0,-76.17,-80.89,1
2016-07-07_20:23:50.00,694.0,-73.43,-78.96,1
2016-07-07_20:23:50.00,696.0,-72.17,-78.22,1
2016-07-07_20:23:50.00,698.0,-73.43,-79.14,1
2016-07-07_20:23:50.00,700.0,-78.49,-81.75,1
2016-07-07_20:23:50.00,702.0,-76.65,-83.32,1
2016-07-07_20:23:50.00,704.0,-77.91,-82.1,1
2016-07-07_20:23:50.00,706.0,-79.12,-80.34,2
2016-07-07_20:23:50.00,708.0,-75.24,-82.33,1
2016-07-07_20:23:50.00,710.0,-78.33,-78.4,2
2016-07-07_20:24:00.00,684.0,-78.68,-81.5,2
2016-07-07_20:24:00.00,686.0,-74.72,-77.71,2
2016-07-07_20:24:00.00,688.0,-69.78,-78.51,1
2016-07-07_20:24:00.00,690.0,-74.67,-83.05,1
2016-07-07_20:24:00.00,692.0,-77.56,-79.0,2
2016-07-07_20:24:00.00,694.0,-71.93,-75.83,1
2016-07-07_20:24:00.00,696.0,-75.45,-82.33,1
2016-07-07_20:24:00.00,698.0,-77.41,-81.68,1
2016-07-07_20:24:00.00,700.0,-72.78,-81.74,1
2016-07-07_20:24:00.00,702.0,-73.2,-76.72,1
2016-07-07_20:24:00.00,704.0,-76.63,-79.74,1
2016-07-07_20:24:00.00,706.0,-71.95,-81.18,1
2016-07-07_20:24:00.00,708.0,-73.27,-79.06,1
2016-07-07_20:24:00.00,710.0,-79.2,-79.44,2
2016-07-07_20:24:00.00,712.0,-79.92,-79.48,2
2016-07-07_20:24:00.00,714.0,-76.43,-80.21,1
2016-07-07_20:24:00.00,716.0,-74.59,-78.76,1
2016-07-07_20:24:00.00,718.0,-77.89,-79.87,2
2016-07-07_20:24:00.00,720.0,-77.14,-80.53,1
2016-07-07_20:24:00.00,722.0,-76.93,-81.96,1
2016-07-07_20:24:00.00,724.0,-74.36,-76.75,2
2016-07-07_20:24:00.00,726.0,-77.75,-78.34,2
2016-07-07_20:24:00.00,728.0,-80.01,-84.42,1
2016-07-07_20:24:00.00,730.0,-80.35,-87.54,1
2016-07-07_20:24:00.00,732.0,-77.46,-79.23,2
2016-07-07_20:24:00.00,734.0,-76.36,-79.49,1
2016-07-07_20:24:00.00,736.0,-80.71,-85.58,1
2016-07-07_20:24:10.00,698.0,-78.37,-77.63,2
2016-07-07_20:24:10.00,700.0,-69.94,-78.56,1
2016-07-07_20:24:10.00,702.0,-73.9,-84.08,1
2016-07-07_20:24:10.00,704.0,-75.14,-84.6,1
2016-07-07_20:24:10.00,706.0,-72.07,-85.25,1
2016-07-07_20:24:10.00,708.0,-80.72,-86.78,1
2016-07-07_20:24:10.00,710.0,-78.82,-85.96,1
2016-07-07_20:24:10.00,712.0,-81.4,-77.3,3
2016-07-07_20:24:10.00,714.0,-77.59,-79.13,2
2016-07-07_20:24:10.00,716.0,-76.12,-77.45,2
2016-07-07_20:24:10.00,718.0,-76.86,-77.95,2
2016-07-07_20:24:10.00,720.0,-77.43,-80.54,1
2016-07-07_20:24:10.00,722.0,-78.48,-77.6,2
2016-07-07_20:24:10.00,724.0,-77.44,-82.26,1
2016-07-07_20:24:10.00,726.0,-79.0,-81.63,2
2016-07-07_20:24:10.00,728.0,-76.24,-79.52,1
2016-07-07_20:24:10.00,730.0,-77.29,-80.73,1
2016-07-07_20:24:10.00,732.0,-78.32,-79.94,2
2016-07-07_20:24:10.00,734.0,-77.19,-81.36,1
2016-07-07_20:24:10.00,736.0,-83.88,-79.84,3
2016-07-07_20:24:10.00,738.0,-77.96,-79.23,2
2016-07-07_20:24:10.00,740.0,-78.48,-80.7,2
2016-07-07_20:24:10.00,742.0,-82.41,-80.55,2
2016-07-07_20:24:10.00,744.0,-77.1,-82.03,1
2016-07-07_20:24:10.00,746.0,-84.93,-84.18,2
2016-07-07_20:24:10.00,748.0,-80.02,-85.89,1
2016-07-07_20:24:10.00,750.0,-80.77,-84.14,1
2016-07-07_20:24:10.00,752.0,-79.48,-80.12,2
2016-07-07_20:24:20.00,706.0,-73.24,-82.35,1
2016-07-07_20:24:20.00,708.0,-81.96,-83.73,2
2016-07-07_20:24:20.00,710.0,-79.31,-83.64,1
2016-07-07_20:24:20.00,712.0,-82.41,-83.25,2
2016-07-07_20:24:20.00,714.0,-77.4,-79.6,2
2016-07-07_20:24:20.00,716.0,-79.18,-82.76,1
2016-07-07_20:24:20.00,718.0,-78.18,-78.57,2
2016-07-07_20:24:20.00,720.0,-82.74,-77.1,3
2016-07-07_20:24:20.00,722.0,-76.16,-77.88,2
2016-07-07_20:24:20.00,724.0,-79.04,-81.92,2
2016-07-07_20:24:20.00,726.0,-81.79,-81.03,2
2016-07-07_20:24:20.00,728.0,-76.37,-80.11,1
2016-07-07_20:24:20.00,730.0,-75.8,-81.91,1
2016-07-07_20:24:20.00,732.0,-77.59,-81.47,1
2016-07-07_20:24:20.00,734.0,-79.8,-81.69,2
2016-07-07_20:24:20.00,736.0,-77.6,-76.77,2
2016-07-07_20:24:20.00,738.0,-81.19,-78.81,2
2016-07-07_20:24:20.00,740.0,-78.13,-84.44,1
2016-07-07_20:24:20.00,742.0,-77.14,-83.53,1
2016-07-07_20:24:20.00,744.0,-78.86,-82.83,1
2016-07-07_20:24:20.00,746.0,-78.57,-82.14,1
2016-07-07_20:24:20.00,748.0,-81.54,-80.74,2
2016-07-07_20:24:20.00,750.0,-84.62,-85.59,2
2016-07-07_20:24:20.00,752.0,-83.21,-84.78,2
2016-07-07_20:24:30.00,712.0,-77.5,-81.16,1
2016-07-07_20:24:30.00,714.0,-78.7,-80.86,2
2016-07-07_20:24:30.00,716.0,-76.0,-79.58,1
2016-07-07_20:24:30.00,718.0,-79.88,-77.83,2
2016-07-07_20:24:30.00,720.0,-78.53,-78.3,2
2016-07-07_20:24:30.00,722.0,-79.83,-77.87,2
2016-07-07_20:24:30.00,724.0,-78.23,-78.39,2
2016-07-07_20:24:30.00,726.0,-77.06,-78.36,2
2016-07-07_20:24:30.00,728.0,-73.05,-81.2,1
2016-07-07_20:24:30.00,730.0,-78.89,-79.29,2
2016-07-07_20:24:30.00,732.0,-75.89,-80.5,1
2016-07-07_20:24:30.00,734.0,-77.36,-78.46,2
2016-07-07_20:24:30.00,736.0,-76.16,-80.09,1
2016-07-07_20:24:30.00,738.0,-78.66,-80.7,2
2016-07-07_20:24:30.00,740.0,-76.43,-80.46,1
2016-07-07_20:24:30.00,742.0,-76.49,-79.53,1
2016-07-07_20:24:30.00,744.0,-79.46,-81.29,2
2016-07-07_20:24:30.00,746.0,-78.97,-82.58,1
2016-07-07_20:24:30.00,748.0,-81.26,-83.2,2
2016-07-07_20:24:30.00,750.0,-76.19,-80.17,1
2016-07-07_20:24:30.00,752.0,-78.61,-85.7,1
2016-07-07_20:24:30.00,754.0,-80.43,-82.29,2
2016-07-07_20:24:30.00,756.0,-81.24,-85.34,1
2016-07-07_20:24:30.00,758.0,-81.55,-81.63,2
2016-07-07_20:24:40.00,712.0,-76.4,-80.86,1
2016-07-07_20:24:40.00,714.0,-75.74,-84.72,1
2016-07-07_20:24:40.00,716.0,-79.52,-82.85,1
2016-07-07_20:24:40.00,718.0,-81.87,-83.12,2
2016-07-07_20:24:40.00,720.0,-77.72,-88.02,1
2016-07-07_20:24:40.00,722.0,-76.46,-81.01,1
2016-07-07_20:24:40.00,724.0,-78.29,-77.61,2
2016-07-07_20:24:40.00,726.0,-80.54,-76.42,3
2016-07-07_20:24:40.00,728.0,-76.97,-83.03,1
2016-07-07_20:24:40.00,730.0,-75.63,-81.32,1
2016-07-07_20:24:40.00,732.0,-82.41,-81.16,2
2016-07-07_20:24:40.00,734.0,-80.02,-82.07,2
2016-07-07_20:24:40.00,736.0,-77.96,-83.23,1
2016-07-07_20:24:40.00,738.0,-79.88,-76.82,3
2016-07-07_20:24:40.00,740.0,-78.23,-80.74,2
2016-07-07_20:24:40.00,742.0,-77.29,-80.66,1
2016-07-07_20:24:40.00,744.0,-76.99,-78.01,2
2016-07-07_20:24:40.00,746.0,-75.3,-78.53,1
2016-07-07_20:24:40.00,748.0,-78.14,-79.89,2
2016-07-07_20:24:40.00,750.0,-75.9,-79.73,1
2016-07-07_20:24:40.00,752.0,-79.5,-83.14,1
2016-07-07_20:24:40.00,754.0,-78.13,-84.31,1
2016-07-07_20:24:40.00,756.0,-82.73,-87.06,1
2016-07-07_20:24:40.00,758.0,-76.19,-81.22,1
2016-07-07_20:24:40.00,760.0,-82.49,-85.0,2
2016-07-07_20:24:40.00,762.0,-77.9,-82.14,1
2016-07-07_20:24:50.00,718.0,-78.91,-79.03,2
2016-07-07_20:24:50.00,720.0,-78.94,-78.24,2
2016-07-07_20:24:50.00,722.0,-78.05,-79.34,2
2016-07-07_20:24:50.00,724.0,-77.81,-80.06,2
2016-07-07_20:24:50.00,726.0,-72.89,-78.55,1
2016-07-07_20:24:50.00,728.0,-77.04,-82.22,1
2016-07-07_20:24:50.00,730.0,-78.99,-85.49,1
2016-07-07_20:24:50.00,732.0,-79.18,-82.21,1
2016-07-07_20:24:50.00,734.0,-81.34,-83.39,2
2016-07-07_20:24:50.00,736.0,-80.32,-81.59,2
2016-07-07_20:24:50.00,738.0,-73.08,-78.94,1
2016-07-07_20:24:50.00,740.0,-73.81,-78.58,1
2016-07-07_20:24:50.00,742.0,-74.91,-78.85,1
2016-07-07_20:24:50.00,744.0,-76.39,-83.98,1
2016-07-07_20:24:50.00,746.0,-80.3,-80.04,2
2016-07-07_20:24:50.00,748.0,-76.4,-81.76,1
2016-07-07_20:24:50.00,750.0,-79.41,-80.24,2
2016-07-07_20:24:50.00,752.0,-78.35,-85.36,1
2016-07-07_20:24:50.00,754.0,-79.12,-83.81,1
2016-07-07_20:24:50.00,756.0,-80.11,-85.53,1
2016-07-07_20:24:50.00,758.0,-81.53,-85.37,1
2016-07-07_20:24:50.00,760.0,-80.43,-82.29,2
2016-07-07_20:24:50.00,762.0,-84.66,-87.59,2
2016-07-07_20:24:50.00,764.0,-79.87,-81.24,2
2016-07-07_20:24:50.00,766.0,-85.88,-85.92,2
2016-07-07_20:24:50.00,768.0,-82.37,-86.82,1
2016-07-07_20:25:00.00,726.0,-78.7,-81.68,2
2016-07-07_20:25:00.00,728.0,-77.38,-83.88,1
2016-07-07_20:25:00.00,730.0,-75.12,-78.96,1
2016-07-07_20:25:00.00,732.0,-84.3,-80.76,3
2016-07-07_20:25:00.00,734.0,-77.87,-82.87,1
2016-07-07_20:25:00.00,736.0,-77.09,-77.99,2
2016-07-07_20:25:00.00,738.0,-81.63,-79.58,2
2016-07-07_20:25:00.00,740.0,-76.75,-80.39,1
2016-07-07_20:25:00.00,742.0,-77.29,-78.35,2
2016-07-07_20:25:00.00,744.0,-78.34,-81.83,1
2016-07-07_20:25:00.00,746.0,-79.03,-81.04,2
2016-07-07_20:25:00.00,748.0,-77.63,-85.42,1
2016-07-07_20:25:00.00,750.0,-80.47,-80.61,2
2016-07-07_20:25:00.00,752.0,-81.65,-85.63,1
2016-07-07_20:25:00.00,754.0,-77.94,-83.59,1
2016-07-07_20:25:00.00,756.0,-81.19,-80.75,2
2016-07-07_20:25:00.00,758.0,-77.85,-83.46,1
2016-07-07_20:25:00.00,760.0,-83.58,-84.37,2
2016-07-07_20:25:00.00,762.0,-78.49,-83.97,1
2016-07-07_20:25:00.00,764.0,-83.35,-85.43,2
2016-07-07_20:25:00.00,766.0,-80.68,-83.24,2
2016-07-07_20:25:00.00,768.0,-84.54,-85.0,2
2016-07-07_20:25:00.00,770.0,-85.15,-83.42,2
2016-07-07_20:25:00.00,772.0,-80.09,-83.04,2
2016-07-07_20:25:00.00,774.0,-84.52,-83.21,2
2016-07-07_20:25:00.00,776.0,-79.28,-85.9,1
2016-07-07_20:25:00.00,778.0,-86.25,-83.46,2
2016-07-07_20:25:10.00,744.0,-79.19,-81.8,2
2016-07-07_20:25:10.00,746.0,-80.95,-81.94,2
2016-07-07_20:25:10.00,748.0,-84.1,-80.97,3
2016-07-07_20:25:10.00,750.0,-80.55,-84.79,1
2016-07-07_20:25:10.00,752.0,-81.24,-81.99,2
2016-07-07_20:25:10.00,754.0,-77.53,-82.36,1
2016-07-07_20:25:10.00,756.0,-79.19,-82.93,1
2016-07-07_20:25:10.00,758.0,-82.68,-84.66,2
2016-07-07_20:25:10.00,760.0,-83.66,-85.5,2
2016-07-07_20:25:10.00,762.0,-79.51,-85.38,1
2016-07-07_20:25:10.00,764.0,-78.63,-82.92,1
2016-07-07_20:25:10.00,766.0,-78.76,-84.45,1
2016-07-07_20:25:10.00,768.0,-83.54,-85.99,2
2016-07-07_20:25:10.00,770.0,-83.16,-84.62,2
2016-07-07_20:25:10.00,772.0,-81.23,-86.73,1
2016-07-07_20:25:10.00,774.0,-83.86,-86.49,2
2016-07-07_20:25:10.00,776.0,-78.98,-84.92,1
2016-07-07_20:25:10.00,778.0,-83.13,-87.9,1
2016-07-07_20:25:10.00,780.0,-81.91,-84.61,2
2016-07-07_20:25:10.00,782.0,-81.77,-85.08,1
2016-07-07_20:25:10.00,784.0,-81.84,-86.26,1
2016-07-07_20:25:10.00,786.0,-81.77,-84.78,1
2016-07-07_20:25:10.00,788.0,-81.53,-84.56,1
2016-07-07_20:25:10.00,790.0,-82.09,-85.06,2
2016-07-07_20:25:10.00,792.0,-81.0,-82.63,2
2016-07-07_20:25:10.00,794.0,-81.71,-81.92,2
2016-07-07_20:25:10.00,796.0,-81.97,-82.16,2
2016-07-07_20:25:20.00,764.0,-77.65,-85.25,1
2016-07-07_20:25:20.00,766.0,-80.58,-81.19,2
2016-07-07_20:25:20.00,768.0,-81.21,-82.77,2
2016-07-07_20:25:20.00,770.0,-84.88,-84.62,2
2016-07-07_20:25:20.00,772.0,-79.08,-80.45,2
2016-07-07_20:25:20.00,774.0,-80.71,-85.36,1
2016-07-07_20:25:20.00,776.0,-83.32,-89.67,1
2016-07-07_20:25:20.00,778.0,-81.77,-83.96,2
2016-07-07_20:25:20.00,780.0,-82.14,-87.35,1
2016-07-07_20:25:20.00,782.0,-82.89,-86.53,1
2016-07-07_20:25:20.00,784.0,-78.14,-83.41,1
2016-07-07_20:25:20.00,786.0,-78.79,-82.12,1
2016-07-07_20:25:20.00,788.0,-79.84,-86.97,1
2016-07-07_20:25:20.00,790.0,-79.04,-86.88,1
2016-07-07_20:25:20.00,792.0,-82.88,-84.26,2
2016-07-07_20:25:20.00,794.0,-82.03,-84.73,2
2016-07-07_20:25:20.00,796.0,-82.55,-83.89,2
2016-07-07_20:25:20.00,798.0,-78.95,-82.41,1
2016-07-07_20:25:20.00,800.0,-83.31,-85.42,2
2016-07-07_20:25:20.00,802.0,-82.58,-85.26,2
2016-07-07_20:25:20.00,804.0,-84.33,-81.74,2
2016-07-07_20:25:20.00,806.0,-85.94,-86.52,2
2016-07-07_20:25:20.00,808.0,-80.21,-84.05,1
2016-07-07_20:25:20.00,810.0,-80.27,-85.77,1
2016-07-07_20:25:20.00,812.0,-83.17,-84.68,2
2016-07-07_20:25:20.00,814.0,-78.95,-83.08,1
2016-07-07_20:25:20.00,816.0,-86.73,-84.45,2
2016-07-07_20:25:20.00,818.0,-84.97,-87.65,2
2016-07-07_20:25:20.00,820.0,-85.4,-86.84,2
2016-07-07_20:25:30.00,782.0,-81.81,-87.05,1
2016-07-07_20:25:30.00,784.0,-79.06,-85.65,1
2016-07-07_20:25:30.00,786.0,-81.16,-83.47,2
2016-07-07_20:25:30.00,788.0,-84.06,-85.37,2
2016-07-07_20:25:30.00,790.0,-82.68,-83.53,2
2016-07-07_20:25:30.00,792.0,-83.8,-88.91,1
2016-07-07_20:25:30.00,794.0,-82.53,-87.47,1
2016-07-07_20:25:30.00,796.0,-85.44,-90.83,1
2016-07-07_20:25:30.00,798.0,-83.8,-84.5,2
2016-07-07_20:25:30.00,800.0,-83.94,-84.86,2
2016-07-07_20:25:30.00,802.0,-82.04,-84.28,2
2016-07-07_20:25:30.00,804.0,-82.68,-83.98,2
2016-07-07_20:25:30.00,806.0,-81.72,-83.42,2
2016-07-07_20:25:30.00,808.0,-80.85,-84.0,1
2016-07-07_20:25:30.00,810.0,-79.13,-83.63,1
2016-07-07_20:25:30.00,812.0,-83.47,-86.19,2
2016-07-07_20:25:30.00,814.0,-85.76,-89.11,1
2016-07-07_20:25:30.00,816.0,-79.82,-87.11,1
2016-07-07_20:25:30.00,818.0,-84.65,-83.16,2
2016-07-07_20:25:30.00,820.0,-82.61,-86.22,1
2016-07-07_20:25:30.00,822.0,-81.69,-87.03,1
2016-07-07_20:25:30.00,824.0,-86.0,-85.58,2
2016-07-07_20:25:30.00,826.0,-82.89,-84.4,2
2016-07-07_20:25:30.00,828.0,-83.68,-83.48,2
2016-07-07_20:25:30.00,830.0,-85.47,-82.51,2
2016-07-07_20:25:30.00,832.0,-83.65,-83.17,2
2016-07-07_20:25:30.00,834.0,-86.37,-87.05,2
2016-07-07_20:25:30.00,836.0,-81.48,-84.58,1
2016-07-07_20:25:30.00,838.0,-85.84,-83.48,2
2016-07-07_20:25:30.00,840.0,-84.46,-83.91,2
2016-07-07_20:25:30.00,842.0,-83.29,-82.42,2
2016-07-07_20:25:40.00,808.0,-82.39,-88.56,1
2016-07-07_20:25:40.00,810.0,-73.76,-89.37,1
2016-07-07_20:25:40.00,812.0,-80.58,-90.49,1
2016-07-07_20:25:40.00,814.0,-87.16,-86.13,2
2016-07-07_20:25:40.00,816.0,-82.23,-83.96,2
2016-07-07_20:25:40.00,818.0,-81.45,-87.48,1
2016-07-07_20:25:40.00,820.0,-81.55,-85.94,1
2016-07-07_20:25:40.00,822.0,-85.7,-85.94,2
2016-07-07_20:25:40.00,824.0,-81.28,-86.18,1
2016-07-07_20:25:40.00,826.0,-84.8,-84.72,2
2016-07-07_20:25:40.00,828.0,-80.56,-86.36,1
2016-07-07_20:25:40.00,830.0,-85.54,-84.21,2
2016-07-07_20:25:40.00,832.0,-81.9,-84.39,2
2016-07-07_20:25:40.00,834.0,-82.55,-85.2,2
2016-07-07_20:25:40.00,836.0,-87.84,-86.58,2
2016-07-07_20:25:40.00,838.0,-81.84,-82.28,2
2016-07-07_20:25:40.00,840.0,-82.55,-85.59,1
2016-07-07_20:25:40.00,842.0,-87.25,-88.18,2
2016-07-07_20:25:40.00,844.0,-89.2,-82.85,3
2016-07-07_20:25:40.00,846.0,-82.62,-80.37,2
2016-07-07_20:25:40.00,848.0,-84.9,-82.85,2
2016-07-07_20:25:40.00,850.0,-92.66,-80.75,3
2016-07-07_20:25:40.00,852.0,-84.93,-81.43,3
2016-07-07_20:25:40.00,854.0,-80.92,-86.26,1
2016-07-07_20:25:40.00,856.0,-86.81,-88.47,2
2016-07-07_20:25:40.00,858.0,-86.55,-88.11,2
2016-07-07_20:25:40.00,860.0,-84.26,-83.68,2
2016-07-07_20:25:40.00,862.0,-87.55,-84.08,3
2016-07-07_20:25:40.00,864.0,-84.07,-84.99,2
2016-07-07_20:25:40.00,866.0,-87.74,-83.12,3
2016-07-07_20:25:50.00,836.0,-82.31,-84.16,2
2016-07-07_20:25:50.00,838.0,-84.88,-83.99,2
2016-07-07_20:25:50.00,840.0,-83.47,-84.94,2
2016-07-07_20:25:50.00,842.0,-85.51,-84.33,2
2016-07-07_20:25:50.00,844.0,-87.55,-85.8,2
2016-07-07_20:25:50.00,846.0,-84.01,-86.49,2
2016-07-07_20:25:50.00,848.0,-88.16,-82.7,3
2016-07-07_20:25:50.00,850.0,-83.1,-83.16,2
2016-07-07_20:25:50.00,852.0,-82.84,-87.13,1
2016-07-07_20:25:50.00,854.0,-82.53,-86.57,1
2016-07-07_20:25:50.00,856.0,-82.7,-84.37,2
2016-07-07_20:25:50.00,858.0,-86.68,-84.64,2
2016-07-07_20:25:50.00,860.0,-83.83,-84.26,2
2016-07-07_20:25:50.00,862.0,-85.69,-86.6,2
2016-07-07_20:25:50.00,864.0,-85.56,-84.41,2
2016-07-07_20:25:50.00,866.0,-85.31,-84.49,2
2016-07-07_20:25:50.00,868.0,-84.91,-85.55,2
2016-07-07_20:25:50.00,870.0,-83.6,-86.66,1
2016-07-07_20:25:50.00,872.0,-84.78,-84.11,2
2016-07-07_20:25:50.00,874.0,-84.54,-85.2,2
2016-07-07_20:25:50.00,876.0,-83.6,-83.57,2
2016-07-07_20:25:50.00,878.0,-82.63,-86.03,1
2016-07-07_20:25:50.00,880.0,-84.13,-86.4,2
2016-07-07_20:25:50.00,882.0,-83.33,-86.16,2
2016-07-07_20:25:50.00,884.0,-83.04,-85.49,2
2016-07-07_20:25:50.00,886.0,-87.82,-86.81,2
2016-07-07_20:25:50.00,888.0,-85.69,-85.23,2
2016-07-07_20:25:50.00,890.0,-82.39,-83.35,2
2016-07-07_20:25:50.00,892.0,-86.75,-87.07,2
2016-07-07_20:26:00.00,848.0,-86.03,-86.01,2
2016-07-07_20:26:00.00,850.0,-90.15,-85.67,3
2016-07-07_20:26:00.00,852.0,-80.05,-89.55,1
2016-07-07_20:26:00.00,854.0,-85.18,-88.27,1
2016-07-07_20:26:00.00,856.0,-88.3,-89.72,2
2016-07-07_20:26:00.00,858.0,-88.43,-86.77,2
2016-07-07_20:26:00.00,860.0,-79.04,-86.25,1
2016-07-07_20:26:00.00,862.0,-88.77,-83.02,3
2016-07-07_20:26:00.00,864.0,-84.0,-80.57,3
2016-07-07_20:26:00.00,866.0,-82.78,-84.13,2
2016-07-07_20:26:00.00,868.0,-81.35,-83.86,2
2016-07-07_20:26:00.00,870.0,-84.42,-82.25,2
2016-07-07_20:26:00.00,872.0,-82.09,-85.54,1
2016-07-07_20:26:00.00,874.0,-80.22,-79.58,2
2016-07-07_20:26:00.00,876.0,-86.71,-79.19,3
2016-07-07_20:26:00.00,878.0,-79.39,-84.16,1
2016-07-07_20:26:00.00,880.0,-83.38,-83.24,2
2016-07-07_20:26:00.00,882.0,-86.71,-85.73,2
2016-07-07_20:26:00.00,884.0,-81.62,-89.06,1
2016-07-07_20:26:00.00,886.0,-81.82,-81.56,2
2016-07-07_20:26:00.00,888.0,-79.81,-79.58,2
2016-07-07_20:26:00.00,890.0,-84.43,-79.56,3
2016-07-07_20:26:00.00,892.0,-88.63,-81.09,3
2016-07-07_20:26:00.00,894.0,-86.15,-83.32,2
2016-07-07_20:26:00.00,896.0,-80.91,-83.49,2
2016-07-07_20:26:00.00,898.0,-85.27,-84.63,2
2016-07-07_20:26:00.00,900.0,-85.23,-86.88,2
2016-07-07_20:26:00.00,902.0,-83.68,-86.39,2
2016-07-07_20:26:00.00,904.0,-83.46,-87.94,1
2016-07-07_20:26:00.00,906.0,-82.4,-85.65,1
2016-07-07_20:26:10.00,884.0,-84.81,-81.93,2
2016-07-07_20:26:10.00,886.0,-86.27,-84.47,2
2016-07-07_20:26:10.00,888.0,-86.23,-87.94,2
2016-07-07_20:26:10.00,890.0,-84.67,-81.97,2
2016-07-07_20:26:10.00,892.0,-80.42,-86.34,1
2016-07-07_20:26:10.00,894.0,-80.5,-83.51,1
2016-07-07_20:26:10.00,896.0,-84.93,-83.47,2
2016-07-07_20:26:10.00,898.0,-84.82,-82.81,2
2016-07-07_20:26:10.00,900.0,-87.38,-86.31,2
2016-07-07_20:26:10.00,902.0,-84.38,-82.54,2
2016-07-07_20:26:10.00,904.0,-84.03,-86.7,2
2016-07-07_20:26:10.00,906.0,-89.16,-84.72,3
2016-07-07_20:26:10.00,908.0,-86.8,-88.32,2
2016-07-07_20:26:10.00,910.0,-84.52,-88.1,1
2016-07-07_20:26:10.00,912.0,-83.47,-83.05,2
2016-07-07_20:26:10.00,914.0,-82.1,-84.4,2
2016-07-07_20:26:10.00,916.0,-88.32,-91.34,1
2016-07-07_20:26:10.00,918.0,-83.1,-89.7,1
2016-07-07_20:26:10.00,920.0,-83.34,-84.1,2
2016-07-07_20:26:10.00,922.0,-86.4,-79.77,3
2016-07-07_20:26:10.00,924.0,-88.52,-85.1,3
2016-07-07_20:26:10.00,926.0,-82.73,-88.24,1
2016-07-07_20:26:10.00,928.0,-86.6,-84.13,2
2016-07-07_20:26:10.00,930.0,-83.32,-86.65,1
2016-07-07_20:26:10.00,932.0,-88.92,-85.9,3
2016-07-07_20:26:10.00,934.0,-91.06,-84.76,3
2016-07-07_20:26:10.00,936.0,-89.09,-85.27,3
2016-07-07_20:26:10.00,938.0,-83.22,-84.98,2
2016-07-07_20:26:10.00,940.0,-85.47,-83.38,2
2016-07-07_20:26:10.00,942.0,-82.69,-80.8,2
2016-07-07_20:26:10.00,944.0,-81.08,-86.2,1
2016-07-07_20:26:20.00,904.0,-87.12,-82.87,3
2016-07-07_20:26:20.00,906.0,-82.9,-85.15,2
2016-07-07_20:26:20.00,908.0,-83.97,-84.69,2
2016-07-07_20:26:20.00,910.0,-85.21,-80.61,3
2016-07-07_20:26:20.00,912.0,-84.58,-87.19,2
2016-07-07_20:26:20.00,914.0,-83.94,-83.32,2
2016-07-07_20:26:20.00,916.0,-88.94,-89.88,2
2016-07-07_20:26:20.00,918.0,-87.68,-86.92,2
2016-07-07_20:26:20.00,920.0,-87.32,-84.21,3
2016-07-07_20:26:20.00,922.0,-86.4,-87.49,2
2016-07-07_20:26:20.00,924.0,-82.52,-85.87,1
2016-07-07_20:26:20.00,926.0,-88.97,-84.74,3
2016-07-07_20:26:20.00,928.0,-89.95,-86.52,3
2016-07-07_20:26:20.00,930.0,-87.73,-82.45,3
2016-07-07_20:26:20.00,932.0,-82.39,-81.59,2
2016-07-07_20:26:20.00,934.0,-86.4,-88.57,2
2016-07-07_20:26:20.00,936.0,-88.26,-84.7,3
2016-07-07_20:26:20.00,938.0,-83.63,-87.11,1
2016-07-07_20:26:20.00,940.0,-85.74,-85.92,2
2016-07-07_20:26:20.00,942.0,-83.23,-84.86,2
2016-07-07_20:26:20.00,944.0,-81.96,-84.94,2
